Station.name;Station.ID;Date;TAM;TAN;TAX;RR
Finse;SN25840;20.05.1984;3.4;0.5;7.2;0.1
Finse;SN25840;21.05.1984;4.8;1.8;7.9;0.2
Finse;SN25840;22.05.1984;6.8;2.6;11.9;7.7
Finse;SN25840;23.05.1984;6.1;-0.2;11.6;0
Finse;SN25840;24.05.1984;7.2;0.6;12;0
Finse;SN25840;25.05.1984;4.7;1.9;8.9;0
Finse;SN25840;26.05.1984;4.2;2.9;6.2;6
Finse;SN25840;27.05.1984;5.7;2.4;10.5;8
Finse;SN25840;28.05.1984;6.3;4.3;10.1;1.5
Finse;SN25840;29.05.1984;6.6;3.3;11;10.7
Finse;SN25840;30.05.1984;6.1;2.1;10.8;0.1
Finse;SN25840;31.05.1984;8.1;3.1;11.9;0
Finse;SN25840;01.06.1984;6.6;5.1;10;0
Finse;SN25840;02.06.1984;4.7;3;7.4;18.8
Finse;SN25840;03.06.1984;5.1;1;9.9;24.2
Finse;SN25840;04.06.1984;8.8;4.1;14.5;0
Finse;SN25840;05.06.1984;9.5;6.3;14.6;0
Finse;SN25840;06.06.1984;10.3;6.6;14.8;0
Finse;SN25840;07.06.1984;8.5;3.6;14.7;0
Finse;SN25840;08.06.1984;7.7;5.5;12.2;0
Finse;SN25840;09.06.1984;3.3;2.8;8.1;0
Finse;SN25840;10.06.1984;0.7;-2;4.2;0
Finse;SN25840;11.06.1984;-0.1;-4.8;5;0.4
Finse;SN25840;12.06.1984;1.9;-0.8;5.5;0
Finse;SN25840;13.06.1984;2.9;2;4.3;10.2
Finse;SN25840;14.06.1984;4.1;1.1;6.7;6.3
Finse;SN25840;15.06.1984;5.8;2.9;9.4;0
Finse;SN25840;16.06.1984;6;3.8;8.5;0.5
Finse;SN25840;17.06.1984;7;2;10.3;0
Finse;SN25840;18.06.1984;6.6;3.7;9;0
Finse;SN25840;19.06.1984;4.7;4.2;6.6;4.7
Finse;SN25840;20.06.1984;5.4;3.9;7.5;7
Finse;SN25840;21.06.1984;3;1.1;6.6;2.1
Finse;SN25840;22.06.1984;1.5;-0.5;3.8;14.3
Finse;SN25840;23.06.1984;2.4;-0.1;4.6;0
Finse;SN25840;24.06.1984;4.2;2.1;6.8;0
Finse;SN25840;25.06.1984;4;1.4;8.2;0
Finse;SN25840;26.06.1984;2.8;2.1;6.4;0
Finse;SN25840;27.06.1984;3.6;1.3;6.7;0.6
Finse;SN25840;28.06.1984;4.8;2.3;7.4;1.1
Finse;SN25840;29.06.1984;4.6;2;8;0
Finse;SN25840;30.06.1984;4.5;1.5;8.3;0
Finse;SN25840;01.07.1984;3.6;1.3;6.7;0.3
Finse;SN25840;02.07.1984;5.6;1.3;10.1;0.5
Finse;SN25840;03.07.1984;7.3;2.7;11.9;0
Finse;SN25840;04.07.1984;7.1;3.8;11.1;0
Finse;SN25840;05.07.1984;8.4;3.8;11.8;0
Finse;SN25840;06.07.1984;8.5;2.8;13.8;0
Finse;SN25840;07.07.1984;7.3;7;12;0
Finse;SN25840;08.07.1984;9.8;7;13.3;0
Finse;SN25840;09.07.1984;12;3.8;18;0
Finse;SN25840;10.07.1984;10.1;8.1;16.7;0
Finse;SN25840;11.07.1984;9.3;7;11.3;8.1
Finse;SN25840;12.07.1984;7.4;6.4;11;0.3
Finse;SN25840;13.07.1984;7.6;5.9;8.9;4.9
Finse;SN25840;14.07.1984;9.2;6.5;13;0.1
Finse;SN25840;15.07.1984;9.4;6.3;13.1;2.8
Finse;SN25840;16.07.1984;9.6;6.6;13;0.2
Finse;SN25840;17.07.1984;9.4;6.3;11.8;0.2
Finse;SN25840;18.07.1984;10;5.5;14.2;0
Finse;SN25840;19.07.1984;10.1;3.5;14.6;0
Finse;SN25840;20.07.1984;6.5;5.5;13.1;0
Finse;SN25840;21.07.1984;5.6;4;7.2;4.7
Finse;SN25840;22.07.1984;6.3;4.6;8.4;0.5
Finse;SN25840;23.07.1984;6.5;2.3;10;1
Finse;SN25840;24.07.1984;6.1;4.3;8.9;0
Finse;SN25840;25.07.1984;6.1;4.9;8.4;3.8
Finse;SN25840;26.07.1984;5.3;4.4;7.7;1.8
Finse;SN25840;27.07.1984;3.3;1.8;5.5;2
Finse;SN25840;28.07.1984;7.1;4.9;8.3;0.8
Finse;SN25840;29.07.1984;4.7;3.4;7.3;3.6
Finse;SN25840;30.07.1984;8.6;4.3;13.6;2.8
Finse;SN25840;31.07.1984;11.2;8.8;15;0
Finse;SN25840;01.08.1984;9.8;8.6;12.5;1.6
Finse;SN25840;02.08.1984;8.3;6.4;11.6;17.6
Finse;SN25840;03.08.1984;10.2;8.4;12.4;31.2
Finse;SN25840;04.08.1984;8.3;7.5;10.7;4.6
Finse;SN25840;05.08.1984;9.7;6.9;12;14.9
Finse;SN25840;06.08.1984;6.6;5.4;11.3;0.4
Finse;SN25840;07.08.1984;6.5;4.9;9.2;3.4
Finse;SN25840;08.08.1984;6.8;1;14.4;0.2
Finse;SN25840;09.08.1984;6.8;4.9;9;0
Finse;SN25840;10.08.1984;7.9;2.7;13.8;0
Finse;SN25840;11.08.1984;10.5;5.3;15.2;0
Finse;SN25840;12.08.1984;11.4;7.4;16.4;0
Finse;SN25840;13.08.1984;9.7;6.7;13;0
Finse;SN25840;14.08.1984;8.9;7.4;11;0
Finse;SN25840;15.08.1984;7.2;5.8;10;0
Finse;SN25840;16.08.1984;5.3;2.5;9.1;0.1
Finse;SN25840;17.08.1984;4.1;3.2;7;0
Finse;SN25840;18.08.1984;5.5;3.5;7.2;2.3
Finse;SN25840;19.08.1984;7.5;5.7;9;0
Finse;SN25840;20.08.1984;9.2;7.8;11.2;0.3
Finse;SN25840;21.08.1984;10.6;4;17.6;0
Finse;SN25840;22.08.1984;11.2;7.2;15.5;0
Finse;SN25840;23.08.1984;10.5;5.7;16;0
Finse;SN25840;24.08.1984;11.8;8.8;16;0
Finse;SN25840;25.08.1984;9.5;6.6;13;0
Finse;SN25840;26.08.1984;9.1;6;12.7;0
Finse;SN25840;27.08.1984;6.2;2;11.6;0
Finse;SN25840;28.08.1984;7.2;4.8;9.2;0
Finse;SN25840;29.08.1984;5.5;4.3;8;2.5
Finse;SN25840;30.08.1984;6.3;4.5;8.3;22.6
Finse;SN25840;31.08.1984;1.9;1;6;69.3
Finse;SN25840;01.09.1984;2.9;0.6;5.1;12.7
Finse;SN25840;02.09.1984;1.2;-0.3;5.1;2.5
Finse;SN25840;03.09.1984;1.9;0.4;4.6;0
Finse;SN25840;04.09.1984;0.5;-2.2;5;0.3
Finse;SN25840;05.09.1984;1.7;-2.2;5.6;0
Finse;SN25840;06.09.1984;3.6;0.5;6.3;0
Finse;SN25840;07.09.1984;8;1.7;15;0
Finse;SN25840;08.09.1984;9.2;5.7;12.9;0
Finse;SN25840;09.09.1984;2.2;0.5;9.1;9.8
Finse;SN25840;10.09.1984;3.2;1.9;5.6;7.3
Finse;SN25840;11.09.1984;0.7;-1;3.5;5.4
Finse;SN25840;12.09.1984;1.1;-1.1;2.2;1.5
Finse;SN25840;13.09.1984;2.7;-1.7;7.1;0.2
Finse;SN25840;14.09.1984;1.2;-3.2;5.1;0.2
Finse;SN25840;15.09.1984;3.9;1.7;5.5;0.1
Finse;SN25840;16.09.1984;3.6;2.6;4.5;0.3
Finse;SN25840;17.09.1984;3.2;2.4;4.4;0
Finse;SN25840;18.09.1984;2.5;2.1;3.5;0
Finse;SN25840;19.09.1984;0;-0.5;3;2
Finse;SN25840;20.09.1984;0.5;-2.5;2.2;15.9
Finse;SN25840;21.09.1984;0.8;-1.6;2.1;0.3
Finse;SN25840;22.09.1984;1;0.3;2.4;3.5
Finse;SN25840;23.09.1984;1;-1.5;3.8;2.9
Finse;SN25840;24.09.1984;2.2;1.1;3.7;0
Finse;SN25840;25.09.1984;2.2;-1.1;5;0.2
Finse;SN25840;26.09.1984;4.4;1.8;6.6;0
Finse;SN25840;27.09.1984;3;2.3;5.3;2.5
Finse;SN25840;28.09.1984;3.8;3;5.1;0.1
Finse;SN25840;29.09.1984;4.3;2.3;7.3;0
Finse;SN25840;30.09.1984;1.4;0.8;4.8;0
Finse;SN25840;01.10.1984;0.9;-0.8;3.1;6.1
Finse;SN25840;02.10.1984;0.8;-0.2;1.9;0.3
Finse;SN25840;03.10.1984;2.9;1.4;5.8;7.8
Finse;SN25840;04.10.1984;1.4;-0.6;2.7;0
Finse;SN25840;05.10.1984;2.8;0.6;4.4;4.2
Finse;SN25840;06.10.1984;4.3;2.8;6.1;2.1
Finse;SN25840;07.10.1984;0.5;0.2;4.6;6.9
Finse;SN25840;08.10.1984;0;-2.4;2;1
Finse;SN25840;09.10.1984;-1;-1.9;2;5.3
Finse;SN25840;10.10.1984;0.9;-0.8;2.6;17.3
Finse;SN25840;11.10.1984;-1.5;-2.5;1.5;15.2
Finse;SN25840;12.10.1984;-2.1;-3;-0.8;13.2
Finse;SN25840;13.10.1984;-3.1;-5.6;0;0.4
Finse;SN25840;14.10.1984;0.7;-0.3;5.2;15.1
Finse;SN25840;15.10.1984;0;-0.3;0.6;2.9
Finse;SN25840;16.10.1984;4;0.1;6.1;1
Finse;SN25840;17.10.1984;1.2;-0.1;5;0.3
Finse;SN25840;18.10.1984;-1.8;-2;0.3;3.5
Finse;SN25840;19.10.1984;1.1;-1.9;3;6.6
Finse;SN25840;20.10.1984;0;-0.4;2.9;25.3
Finse;SN25840;21.10.1984;-1.6;-3;0.3;8.6
Finse;SN25840;22.10.1984;-4.1;-5.6;-3;0.1
Finse;SN25840;23.10.1984;-1.2;-3.5;1.1;0.7
Finse;SN25840;24.10.1984;-1.7;-2.1;0.6;3.7
Finse;SN25840;25.10.1984;-2.3;-4.2;-1.2;1.1
Finse;SN25840;26.10.1984;0.3;-1.9;1.6;7.4
Finse;SN25840;27.10.1984;-1.7;-2.1;0.2;4.7
Finse;SN25840;28.10.1984;-1.2;-2.6;0.1;3.4
Finse;SN25840;29.10.1984;0.3;-1.6;1;4.1
Finse;SN25840;30.10.1984;1.9;0.6;5.8;43.8
Finse;SN25840;31.10.1984;-0.1;-0.9;1.3;1.4
Finse;SN25840;01.11.1984;4.8;-1.5;6.7;1.5
Finse;SN25840;02.11.1984;4.6;2.5;6.5;4.1
Finse;SN25840;03.11.1984;2.3;1.5;6.1;8.1
Finse;SN25840;04.11.1984;-0.2;-0.5;1.8;3.4
Finse;SN25840;05.11.1984;-4.6;-5;-0.2;5.2
Finse;SN25840;06.11.1984;-3.4;-5.5;-2.5;3.6
Finse;SN25840;07.11.1984;-4.1;-4.5;-3;0
Finse;SN25840;08.11.1984;-2.2;-3.8;-2;2.1
Finse;SN25840;09.11.1984;-2.1;-2.3;-1.5;0
Finse;SN25840;10.11.1984;-3.5;-3.8;-2.3;1.1
Finse;SN25840;11.11.1984;-2.5;-3.6;-1.8;6.3
Finse;SN25840;12.11.1984;-1.3;-2.5;2.8;0
Finse;SN25840;13.11.1984;-5;-7.1;-0.7;0
Finse;SN25840;14.11.1984;-5.4;-7.5;-3.6;0
Finse;SN25840;15.11.1984;-6.1;-8.5;-2.1;0
Finse;SN25840;16.11.1984;-10.7;-11.8;-8.5;0
Finse;SN25840;17.11.1984;-9.2;-10.8;-8;0
Finse;SN25840;18.11.1984;-9.3;-10.5;-7.5;0
Finse;SN25840;19.11.1984;-7.6;-9;-6.8;0
Finse;SN25840;20.11.1984;-7.4;-8.5;-7;0.7
Finse;SN25840;21.11.1984;-7.3;-8;-6.4;0
Finse;SN25840;22.11.1984;-5.5;-7;-4.5;0.6
Finse;SN25840;23.11.1984;-4;-4.6;-3.5;2.5
Finse;SN25840;24.11.1984;-4.6;-5.3;-3.6;3.1
Finse;SN25840;25.11.1984;-2.6;-4.1;-1.1;2.7
Finse;SN25840;26.11.1984;-8.6;-14;-3;0.3
Finse;SN25840;27.11.1984;-5.9;-18.1;-3;0
Finse;SN25840;28.11.1984;-0.8;-3;0.6;14.9
Finse;SN25840;29.11.1984;-1.7;-3;-0.8;8.7
Finse;SN25840;30.11.1984;0.6;-1.2;1.3;0.3
Finse;SN25840;01.12.1984;-2.4;-3;0.8;0.1
Finse;SN25840;02.12.1984;-6;-8;-2.7;0
Finse;SN25840;03.12.1984;-4.9;-9.3;-0.9;0
Finse;SN25840;04.12.1984;-4.5;-5.8;-3.5;0
Finse;SN25840;05.12.1984;-1.6;-3.5;0;0
Finse;SN25840;06.12.1984;-0.2;-1.5;1.3;1.9
Finse;SN25840;07.12.1984;-1.4;-4;1.8;2
Finse;SN25840;08.12.1984;-2.6;-3.2;1.5;10.5
Finse;SN25840;09.12.1984;-4.1;-5;-2.6;6.9
Finse;SN25840;10.12.1984;-3.3;-4.1;-1.6;5.8
Finse;SN25840;11.12.1984;-4.9;-6.6;-3.3;4.1
Finse;SN25840;12.12.1984;-3.5;-5;-2;0
Finse;SN25840;13.12.1984;-3.3;-4.3;-1.5;0
Finse;SN25840;14.12.1984;-7.3;-8.1;-1.9;0
Finse;SN25840;15.12.1984;-11.2;-12;-7.5;0
Finse;SN25840;16.12.1984;-11.8;-14.2;-9.5;0
Finse;SN25840;17.12.1984;-13.6;-15.5;-10.8;0.1
Finse;SN25840;18.12.1984;-12;-16;-10.5;0.3
Finse;SN25840;19.12.1984;-7.7;-11;-5.8;6.9
Finse;SN25840;20.12.1984;-3;-6.5;-1.5;2.7
Finse;SN25840;21.12.1984;-5.7;-6.5;-4.4;2.6
Finse;SN25840;22.12.1984;-4.2;-6.6;-1.6;4.4
Finse;SN25840;23.12.1984;0.7;-2.6;2.8;3.6
Finse;SN25840;24.12.1984;0.4;-1.2;3;2.3
Finse;SN25840;25.12.1984;-2.7;-3.5;-1;5.3
Finse;SN25840;26.12.1984;-6.4;-7.1;-3;5.1
Finse;SN25840;27.12.1984;-8;-8.6;-7;0.1
Finse;SN25840;28.12.1984;-11.3;-16;-8;0.1
Finse;SN25840;29.12.1984;-18.7;-20.5;-14.9;0.1
Finse;SN25840;30.12.1984;-8;-20.5;-5.4;0
Finse;SN25840;31.12.1984;-8.1;-9.4;-5.8;0.8
Finse;SN25840;01.01.1985;-12.1;-16.4;-8.5;1.7
Finse;SN25840;02.01.1985;-12.3;-18.3;-9;0
Finse;SN25840;03.01.1985;-12.7;-17;-7.6;0
Finse;SN25840;04.01.1985;-17.8;-21.9;-10.5;0.2
Finse;SN25840;05.01.1985;-11.3;-22.6;-9.1;0.3
Finse;SN25840;06.01.1985;-13.2;-18;-11;0.1
Finse;SN25840;07.01.1985;-12.1;-18.7;-10.9;0
Finse;SN25840;08.01.1985;-11.7;-13;-8.5;0.4
Finse;SN25840;09.01.1985;-9.8;-13;-7.5;0.4
Finse;SN25840;10.01.1985;-12.9;-18.6;-9.5;0.3
Finse;SN25840;11.01.1985;-6.2;-10.8;-4.4;0.4
Finse;SN25840;12.01.1985;-5;-6.8;-2.7;0.6
Finse;SN25840;13.01.1985;-16.3;-22.2;-2.7;1.4
Finse;SN25840;14.01.1985;-14.8;-22.8;-8.1;0
Finse;SN25840;15.01.1985;-9.1;-14.2;-7;0
Finse;SN25840;16.01.1985;-19.1;-21.8;-11.2;0
Finse;SN25840;17.01.1985;-17;-19.4;-12.7;0
Finse;SN25840;18.01.1985;-13.8;-21.5;-7.3;0
Finse;SN25840;19.01.1985;-10.5;-11.9;-7.1;0
Finse;SN25840;20.01.1985;-13.3;-14.2;-10;2.1
Finse;SN25840;21.01.1985;-12.2;-14.1;-10;5.7
Finse;SN25840;22.01.1985;-15.2;-15.9;-12.6;0.5
Finse;SN25840;23.01.1985;-15.6;-18.5;-13.1;3.6
Finse;SN25840;24.01.1985;-19.3;-21.9;-16.9;4.7
Finse;SN25840;25.01.1985;-22.2;-23;-20.5;1.8
Finse;SN25840;26.01.1985;-22.2;-23;-19;0.7
Finse;SN25840;27.01.1985;-11.8;-26.7;-9.5;1.2
Finse;SN25840;28.01.1985;-10.7;-14.4;-9.2;2.6
Finse;SN25840;29.01.1985;-4.9;-9.6;-3.5;3.4
Finse;SN25840;30.01.1985;-7.4;-10;-2;3
Finse;SN25840;31.01.1985;-7.4;-12.9;-3.5;4.5
Finse;SN25840;01.02.1985;-5.8;-6;-3.3;5
Finse;SN25840;02.02.1985;-10.4;-13.9;-6;6.2
Finse;SN25840;03.02.1985;-14.9;-17.4;-10;0
Finse;SN25840;04.02.1985;-8.1;-17.9;-2.7;0.9
Finse;SN25840;05.02.1985;-7.1;-10.8;-2;1.9
Finse;SN25840;06.02.1985;-11.2;-12.2;-9.5;0
Finse;SN25840;07.02.1985;-19.7;-23.9;-12.2;0
Finse;SN25840;08.02.1985;-24.6;-29.2;-19.5;0
Finse;SN25840;09.02.1985;-18.3;-31.7;-12.3;0
Finse;SN25840;10.02.1985;-11.8;-14.2;-10.3;0.2
Finse;SN25840;11.02.1985;-9.3;-11.2;-7.9;0.9
Finse;SN25840;12.02.1985;-9.9;-11;-9.5;0.1
Finse;SN25840;13.02.1985;-17.3;-22;-9;0.5
Finse;SN25840;14.02.1985;-17;-21.1;-12.1;0
Finse;SN25840;15.02.1985;-11.2;-16.8;-7.9;0
Finse;SN25840;16.02.1985;-8.1;-9.9;-6.5;0.8
Finse;SN25840;17.02.1985;-18.8;-23.6;-9.9;0
Finse;SN25840;18.02.1985;-20.1;-26.1;-15;0
Finse;SN25840;19.02.1985;-15.2;-25.2;-9.5;0
Finse;SN25840;20.02.1985;-5.7;-9.9;-4.5;1.7
Finse;SN25840;21.02.1985;-10.6;-16.5;-4.8;0.3
Finse;SN25840;22.02.1985;-6.2;-9.5;-5;0
Finse;SN25840;23.02.1985;-3.9;-7.4;0.5;1.7
Finse;SN25840;24.02.1985;-3.2;-4.3;0.8;17.7
Finse;SN25840;25.02.1985;-3.4;-5.2;-0.6;0.4
Finse;SN25840;26.02.1985;-2.4;-4.4;-1.5;0
Finse;SN25840;27.02.1985;-1.4;-3.2;0.4;1.2
Finse;SN25840;28.02.1985;-2.9;-5.5;1;0
Finse;SN25840;01.03.1985;-6.2;-8;-4;1.5
Finse;SN25840;02.03.1985;-12.7;-13.3;-8;0.2
Finse;SN25840;03.03.1985;-12.7;-13.5;-11.5;2.6
Finse;SN25840;04.03.1985;-10.4;-12;-8.7;2
Finse;SN25840;05.03.1985;-8.3;-9.4;-7.6;2.3
Finse;SN25840;06.03.1985;-6.8;-12;-2.5;4
Finse;SN25840;07.03.1985;-7.9;-12.5;-4.1;0
Finse;SN25840;08.03.1985;-16.2;-22;-8;0
Finse;SN25840;09.03.1985;-5.2;-20;0;0
Finse;SN25840;10.03.1985;-2.3;-5.3;2.5;1.6
Finse;SN25840;11.03.1985;-4.9;-6;-4;0.6
Finse;SN25840;12.03.1985;-2.5;-4;-0.8;3.5
Finse;SN25840;13.03.1985;-4.5;-5.1;-1.6;1.3
Finse;SN25840;14.03.1985;-7.9;-8.1;-5.1;5.7
Finse;SN25840;15.03.1985;-12.3;-17;-6.5;0.1
Finse;SN25840;16.03.1985;-18.1;-24.9;-12.2;0
Finse;SN25840;17.03.1985;-12.8;-16;-7;0
Finse;SN25840;18.03.1985;-17.4;-24;-8.5;0
Finse;SN25840;19.03.1985;-15.1;-22.4;-8.5;0
Finse;SN25840;20.03.1985;-8.9;-13.2;-7.7;0
Finse;SN25840;21.03.1985;-7.8;-9.5;-7;0.3
Finse;SN25840;22.03.1985;-6.4;-8.2;-5;0.2
Finse;SN25840;23.03.1985;-6;-7.5;-5;0.4
Finse;SN25840;24.03.1985;-6.2;-6.9;-5.3;3.2
Finse;SN25840;25.03.1985;-5.3;-6.8;-4.1;0.4
Finse;SN25840;26.03.1985;-6.8;-8.4;-4.9;0.6
Finse;SN25840;27.03.1985;-9.7;-10.6;-5.4;0.3
Finse;SN25840;28.03.1985;-13.7;-14.7;-10.5;0.2
Finse;SN25840;29.03.1985;-12.3;-17;-10.7;0
Finse;SN25840;30.03.1985;-8.5;-10.7;-7;4.4
Finse;SN25840;31.03.1985;-8.4;-15.5;-2.3;0.1
Finse;SN25840;01.04.1985;-5.7;-15.1;0.6;0
Finse;SN25840;02.04.1985;-4.8;-7;-1;6.1
Finse;SN25840;03.04.1985;-8.3;-11.5;-5;0.1
Finse;SN25840;04.04.1985;-3.9;-7;0;1
Finse;SN25840;05.04.1985;-6;-11;-1;0.1
Finse;SN25840;06.04.1985;-7.3;-7.7;-5.3;3.9
Finse;SN25840;07.04.1985;-3.4;-7.7;1;0.7
Finse;SN25840;08.04.1985;-2.3;-5.9;0.6;1
Finse;SN25840;09.04.1985;-9.1;-13;-2.1;0.2
Finse;SN25840;10.04.1985;-12.3;-22;1.1;0
Finse;SN25840;11.04.1985;-10;-15.6;-7.2;0
Finse;SN25840;12.04.1985;-6.4;-9.5;-4.6;0
Finse;SN25840;13.04.1985;-3.6;-5.2;-2.5;2.2
Finse;SN25840;14.04.1985;-2.7;-4.1;-1.1;11.8
Finse;SN25840;15.04.1985;-8.6;-15.2;-2;0.1
Finse;SN25840;16.04.1985;-4.6;-13.9;2.5;0
Finse;SN25840;17.04.1985;-2.9;-4.1;-1;1.1
Finse;SN25840;18.04.1985;-3.1;-4.1;-1.8;4.8
Finse;SN25840;19.04.1985;-3.7;-4.5;-3;5
Finse;SN25840;20.04.1985;-2.7;-4.7;-0.3;4.7
Finse;SN25840;21.04.1985;-2.7;-4.2;1.4;0.9
Finse;SN25840;22.04.1985;-3.2;-4.1;-1;0
Finse;SN25840;23.04.1985;-7.3;-11.4;-3;0
Finse;SN25840;24.04.1985;-8.1;-10.9;-4.2;0.2
Finse;SN25840;25.04.1985;-9.8;-14.5;-5.2;0.3
Finse;SN25840;26.04.1985;-10.6;-13;-6.9;0
Finse;SN25840;27.04.1985;-8.5;-9.9;-7.5;1.5
Finse;SN25840;28.04.1985;-6.1;-9;-3.2;2.1
Finse;SN25840;29.04.1985;-3.9;-5.7;-2;0.8
Finse;SN25840;30.04.1985;-7.6;-17.7;2.5;0
Finse;SN25840;01.05.1985;-7.3;-16.2;-1.4;0
Finse;SN25840;02.05.1985;0.3;-2.6;4.6;0.3
Finse;SN25840;03.05.1985;-2.2;-2.9;1.6;0.3
Finse;SN25840;04.05.1985;-3.1;-4.6;1.2;0.7
Finse;SN25840;05.05.1985;-4.2;-7.3;-2.1;0
Finse;SN25840;06.05.1985;-1.9;-4;0.3;1.4
Finse;SN25840;07.05.1985;0.7;-0.5;1.8;0
Finse;SN25840;08.05.1985;2.2;0.2;5.5;2.3
Finse;SN25840;09.05.1985;1.7;-0.6;5;0
Finse;SN25840;10.05.1985;0.2;-3.7;6.1;0
Finse;SN25840;11.05.1985;0.6;-5.9;7.6;0
Finse;SN25840;12.05.1985;1.3;-6;8.1;0
Finse;SN25840;13.05.1985;1.1;-6.2;9.3;0
Finse;SN25840;14.05.1985;1.9;-5.8;8.2;0
Finse;SN25840;15.05.1985;3.1;0.5;8;0
Finse;SN25840;16.05.1985;2.9;-2;6.5;0
Finse;SN25840;17.05.1985;4.3;2.1;7.7;1
Finse;SN25840;18.05.1985;5.3;1.8;10.3;0
Finse;SN25840;19.05.1985;4.4;-1.2;8.2;0
Finse;SN25840;20.05.1985;4.3;-0.8;10;0
Finse;SN25840;21.05.1985;4.2;-3.1;9.8;0
Finse;SN25840;22.05.1985;0.7;-2.2;6.1;0.1
Finse;SN25840;23.05.1985;-0.7;-2.5;2.5;0
Finse;SN25840;24.05.1985;-1.9;-6.1;2.2;0
Finse;SN25840;25.05.1985;2.7;0.4;5.2;5.5
Finse;SN25840;26.05.1985;5.1;3;7.2;7.4
Finse;SN25840;27.05.1985;4.9;-0.6;8.3;1.8
Finse;SN25840;28.05.1985;6.3;4.7;11;3.1
Finse;SN25840;29.05.1985;2.4;0.8;8.2;0.8
Finse;SN25840;30.05.1985;2;-2.8;5.5;0
Finse;SN25840;31.05.1985;5.1;-3.5;11.6;0
Finse;SN25840;01.06.1985;7.6;1.6;12.3;0
Finse;SN25840;02.06.1985;4.9;3;7.9;0
Finse;SN25840;03.06.1985;4.7;-3.5;10;0
Finse;SN25840;04.06.1985;5.5;1.2;9.1;0
Finse;SN25840;05.06.1985;4.3;-0.2;10.6;0
Finse;SN25840;06.06.1985;1.7;1;5.8;15.1
Finse;SN25840;07.06.1985;3;0.3;6.2;1.3
Finse;SN25840;08.06.1985;2.8;1.1;5.5;1.5
Finse;SN25840;09.06.1985;2.3;0.2;5.3;0.4
Finse;SN25840;10.06.1985;3.3;0.5;6.1;0.3
Finse;SN25840;11.06.1985;3.2;1.7;5.7;5.4
Finse;SN25840;12.06.1985;3.9;1.7;6.9;0.4
Finse;SN25840;13.06.1985;5.4;3;8.9;1
Finse;SN25840;14.06.1985;4.4;3;7.7;0.8
Finse;SN25840;15.06.1985;5.9;3.1;10.7;3.3
Finse;SN25840;16.06.1985;6.8;3.7;10.3;1.5
Finse;SN25840;17.06.1985;6.3;2.3;9.1;0
Finse;SN25840;18.06.1985;5.6;1;11;0
Finse;SN25840;19.06.1985;6.8;1.5;13.6;0.8
Finse;SN25840;20.06.1985;8.5;2.1;13;0.1
Finse;SN25840;21.06.1985;7.9;4.6;11;0
Finse;SN25840;22.06.1985;8.1;5.5;11.6;1.2
Finse;SN25840;23.06.1985;9.2;6.8;11.2;6.3
Finse;SN25840;24.06.1985;10.1;6.4;14.2;3.2
Finse;SN25840;25.06.1985;7.5;5.8;13;0
Finse;SN25840;26.06.1985;5.3;4;8.7;6
Finse;SN25840;27.06.1985;6;3.3;9;9.8
Finse;SN25840;28.06.1985;7.1;5;9.6;3.1
Finse;SN25840;29.06.1985;6.7;5.3;10;1.1
Finse;SN25840;30.06.1985;5.4;4.2;6.5;9.2
Finse;SN25840;01.07.1985;6.1;3.5;8.7;12.7
Finse;SN25840;02.07.1985;7.1;3.5;10.2;0.5
Finse;SN25840;03.07.1985;8.6;6.2;12.6;0
Finse;SN25840;04.07.1985;8.8;7.5;10.6;5.6
Finse;SN25840;05.07.1985;11.1;4.1;16.4;0.1
Finse;SN25840;06.07.1985;12.8;9.7;16;0
Finse;SN25840;07.07.1985;8.7;7.8;15.5;0
Finse;SN25840;08.07.1985;9.4;7.6;11.2;3.8
Finse;SN25840;09.07.1985;8.5;6.9;12.8;4.9
Finse;SN25840;10.07.1985;7.8;7;10.2;13.9
Finse;SN25840;11.07.1985;7.7;5.5;9.3;0.9
Finse;SN25840;12.07.1985;8.4;6.4;10.2;0.7
Finse;SN25840;13.07.1985;5.5;4.5;8.9;9.5
Finse;SN25840;14.07.1985;5.3;2.2;8.2;3.4
Finse;SN25840;15.07.1985;5.4;4.3;8.9;17.3
Finse;SN25840;16.07.1985;5.3;2.5;8.7;7.8
Finse;SN25840;17.07.1985;6.5;4.8;8.1;7.4
Finse;SN25840;18.07.1985;7.7;5.2;9.5;1.8
Finse;SN25840;19.07.1985;4.6;3.5;9.5;6.4
Finse;SN25840;20.07.1985;5.3;2.5;9.2;10.4
Finse;SN25840;21.07.1985;3.8;3.2;6;0.5
Finse;SN25840;22.07.1985;3.6;2.5;5.1;6.2
Finse;SN25840;23.07.1985;3.9;0.6;8.1;2
Finse;SN25840;24.07.1985;6.2;2.6;9;0.1
Finse;SN25840;25.07.1985;8.1;1.1;12.4;1.1
Finse;SN25840;26.07.1985;9.5;3.2;16.5;0
Finse;SN25840;27.07.1985;12.5;10;15;0
Finse;SN25840;28.07.1985;9.7;5;14.3;0
Finse;SN25840;29.07.1985;10.3;6.3;15;0
Finse;SN25840;30.07.1985;10.2;8;13.2;1.1
Finse;SN25840;31.07.1985;9.9;8;12.5;1.3
Finse;SN25840;01.08.1985;6.6;6;11;3.4
Finse;SN25840;02.08.1985;5;2.6;7.2;0.6
Finse;SN25840;03.08.1985;6.1;5;7.5;0.2
Finse;SN25840;04.08.1985;5.2;4;7.4;3
